/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p02s016.tif,0.6284829721,1,
/home/ahghe13/Campanula_cropped/campanula_day4/sliced_data_64x64/d04p10s018.tif,0.1021671827,4,
/home/ahghe13/Campanula_cropped/campanula_day2/sliced_data_64x64/d02p03s017.tif,0.5170278638,2,
/home/ahghe13/Campanula_cropped/campanula_day4/sliced_data_64x64/d04p16s005.tif,0.5046439628,4,
/home/ahghe13/Campanula_cropped/campanula_day3/sliced_data_64x64/d03p01s018.tif,0.2291021672,3,
/home/ahghe13/Campanula_cropped/campanula_day3/sliced_data_64x64/d03p13s006.tif,0.4365325077,3,
/home/ahghe13/Campanula_cropped/campanula_day2/sliced_data_64x64/d02p15s008.tif,0.6346749226,2,
/home/ahghe13/Campanula_cropped/campanula_day4/sliced_data_64x64/d04p14s008.tif,0.2012383901,4,
/home/ahghe13/Campanula_cropped/campanula_day3/sliced_data_64x64/d03p04s012.tif,0.5046439628,3,
/home/ahghe13/Campanula_cropped/campanula_day2/sliced_data_64x64/d02p09s017.tif,0.6160990712,2,
/home/ahghe13/Campanula_cropped/campanula_day2/sliced_data_64x64/d02p19s006.tif,0.5789473684,2,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p05s015.tif,0.3746130031,1,
/home/ahghe13/Campanula_cropped/campanula_day2/sliced_data_64x64/d02p18s010.tif,0.6873065015,2,
/home/ahghe13/Campanula_cropped/campanula_day3/sliced_data_64x64/d03p16s018.tif,0.6160990712,3,
/home/ahghe13/Campanula_cropped/campanula_day5/sliced_data_64x64/d05p18s017.tif,0.0990712074,5,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p17s010.tif,0.7647058824,1,
/home/ahghe13/Campanula_cropped/campanula_day3/sliced_data_64x64/d03p12s011.tif,0.5386996904,3,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p08s010.tif,0.5789473684,1,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p04s013.tif,0.3746130031,1,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p10s011.tif,0.8482972136,1,
/home/ahghe13/Campanula_cropped/campanula_day3/sliced_data_64x64/d03p20s018.tif,0.3839009288,3,
/home/ahghe13/Campanula_cropped/campanula_day4/sliced_data_64x64/d04p20s001.tif,0.1826625387,4,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p13s009.tif,0.8885448916,1,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p19s012.tif,1,1,
/home/ahghe13/Campanula_cropped/campanula_day4/sliced_data_64x64/d04p07s001.tif,0.399380805,4,
/home/ahghe13/Campanula_cropped/campanula_day3/sliced_data_64x64/d03p11s012.tif,0.3126934985,3,
/home/ahghe13/Campanula_cropped/campanula_day3/sliced_data_64x64/d03p06s018.tif,0.2879256966,3,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p15s013.tif,0.653250774,1,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p01s017.tif,0.7987616099,1,
/home/ahghe13/Campanula_cropped/campanula_day3/sliced_data_64x64/d03p20s007.tif,0.3839009288,3,
/home/ahghe13/Campanula_cropped/campanula_day2/sliced_data_64x64/d02p12s005.tif,0.5541795666,2,
/home/ahghe13/Campanula_cropped/campanula_day5/sliced_data_64x64/d05p16s007.tif,0.0835913313,5,
/home/ahghe13/Campanula_cropped/campanula_day5/sliced_data_64x64/d05p17s007.tif,0.1114551084,5,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p09s018.tif,0.4674922601,1,
/home/ahghe13/Campanula_cropped/campanula_day4/sliced_data_64x64/d04p06s001.tif,0.3126934985,4,
/home/ahghe13/Campanula_cropped/campanula_day5/sliced_data_64x64/d05p04s015.tif,0.3126934985,5,
/home/ahghe13/Campanula_cropped/campanula_day3/sliced_data_64x64/d03p18s007.tif,0.3188854489,3,
/home/ahghe13/Campanula_cropped/campanula_day2/sliced_data_64x64/d02p06s007.tif,0.693498452,2,
/home/ahghe13/Campanula_cropped/campanula_day2/sliced_data_64x64/d02p05s009.tif,0.3374613003,2,
/home/ahghe13/Campanula_cropped/campanula_day4/sliced_data_64x64/d04p03s005.tif,0.2198142415,4,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p08s009.tif,0.5789473684,1,
/home/ahghe13/Campanula_cropped/campanula_day3/sliced_data_64x64/d03p10s005.tif,0.2414860681,3,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p03s005.tif,0.4179566563,1,
/home/ahghe13/Campanula_cropped/campanula_day4/sliced_data_64x64/d04p01s008.tif,0.2012383901,4,
/home/ahghe13/Campanula_cropped/campanula_day2/sliced_data_64x64/d02p02s010.tif,0.7647058824,2,
/home/ahghe13/Campanula_cropped/campanula_day3/sliced_data_64x64/d03p16s010.tif,0.6160990712,3,
/home/ahghe13/Campanula_cropped/campanula_day3/sliced_data_64x64/d03p13s010.tif,0.4365325077,3,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p12s015.tif,0.9442724458,1,
/home/ahghe13/Campanula_cropped/campanula_day3/sliced_data_64x64/d03p08s001.tif,0.5851393189,3,
/home/ahghe13/Campanula_cropped/campanula_day5/sliced_data_64x64/d05p07s015.tif,0.1021671827,5,
/home/ahghe13/Campanula_cropped/campanula_day4/sliced_data_64x64/d04p02s004.tif,0.4117647059,4,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p18s002.tif,0.9133126935,1,
/home/ahghe13/Campanula_cropped/campanula_day2/sliced_data_64x64/d02p09s007.tif,0.6160990712,2,
/home/ahghe13/Campanula_cropped/campanula_day5/sliced_data_64x64/d05p06s012.tif,0.0371517028,5,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p15s004.tif,0.653250774,1,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p09s005.tif,0.4674922601,1,
/home/ahghe13/Campanula_cropped/campanula_day5/sliced_data_64x64/d05p08s018.tif,0.1269349845,5,
/home/ahghe13/Campanula_cropped/campanula_day3/sliced_data_64x64/d03p05s015.tif,0.5077399381,3,
/home/ahghe13/Campanula_cropped/campanula_day4/sliced_data_64x64/d04p10s011.tif,0.1021671827,4,
/home/ahghe13/Campanula_cropped/campanula_day5/sliced_data_64x64/d05p01s012.tif,0,5,
/home/ahghe13/Campanula_cropped/campanula_day5/sliced_data_64x64/d05p03s018.tif,0.1517027864,5,
/home/ahghe13/Campanula_cropped/campanula_day2/sliced_data_64x64/d02p17s010.tif,0.653250774,2,
/home/ahghe13/Campanula_cropped/campanula_day5/sliced_data_64x64/d05p16s016.tif,0.0835913313,5,
/home/ahghe13/Campanula_cropped/campanula_day2/sliced_data_64x64/d02p06s013.tif,0.693498452,2,
/home/ahghe13/Campanula_cropped/campanula_day5/sliced_data_64x64/d05p12s020.tif,0.040247678,5,
/home/ahghe13/Campanula_cropped/campanula_day5/sliced_data_64x64/d05p18s010.tif,0.0990712074,5,
/home/ahghe13/Campanula_cropped/campanula_day2/sliced_data_64x64/d02p06s008.tif,0.693498452,2,
/home/ahghe13/Campanula_cropped/campanula_day2/sliced_data_64x64/d02p20s004.tif,0.4117647059,2,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p20s001.tif,0.8699690402,1,
/home/ahghe13/Campanula_cropped/campanula_day3/sliced_data_64x64/d03p04s002.tif,0.5046439628,3,
/home/ahghe13/Campanula_cropped/campanula_day5/sliced_data_64x64/d05p11s007.tif,0.2198142415,5,
/home/ahghe13/Campanula_cropped/campanula_day5/sliced_data_64x64/d05p13s005.tif,0.4365325077,5,
/home/ahghe13/Campanula_cropped/campanula_day4/sliced_data_64x64/d04p05s005.tif,0.1176470588,4,
/home/ahghe13/Campanula_cropped/campanula_day2/sliced_data_64x64/d02p11s015.tif,0.8606811146,2,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p06s011.tif,0.746130031,1,
/home/ahghe13/Campanula_cropped/campanula_day3/sliced_data_64x64/d03p06s007.tif,0.2879256966,3,
/home/ahghe13/Campanula_cropped/campanula_day4/sliced_data_64x64/d04p13s012.tif,0.2817337461,4,
/home/ahghe13/Campanula_cropped/campanula_day5/sliced_data_64x64/d05p17s004.tif,0.1114551084,5,
/home/ahghe13/Campanula_cropped/campanula_day4/sliced_data_64x64/d04p15s016.tif,0.3126934985,4,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p10s016.tif,0.8482972136,1,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p01s015.tif,0.7987616099,1,
/home/ahghe13/Campanula_cropped/campanula_day4/sliced_data_64x64/d04p14s015.tif,0.2012383901,4,
/home/ahghe13/Campanula_cropped/campanula_day2/sliced_data_64x64/d02p03s016.tif,0.5170278638,2,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p16s004.tif,0.4551083591,1,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p16s007.tif,0.4551083591,1,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p15s012.tif,0.653250774,1,
/home/ahghe13/Campanula_cropped/campanula_day2/sliced_data_64x64/d02p08s005.tif,0.6780185759,2,
/home/ahghe13/Campanula_cropped/campanula_day5/sliced_data_64x64/d05p04s012.tif,0.3126934985,5,
/home/ahghe13/Campanula_cropped/campanula_day5/sliced_data_64x64/d05p13s008.tif,0.4365325077,5,
/home/ahghe13/Campanula_cropped/campanula_day3/sliced_data_64x64/d03p06s006.tif,0.2879256966,3,
/home/ahghe13/Campanula_cropped/campanula_day2/sliced_data_64x64/d02p12s004.tif,0.5541795666,2,
/home/ahghe13/Campanula_cropped/campanula_day5/sliced_data_64x64/d05p08s013.tif,0.1269349845,5,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p11s004.tif,0.7832817337,1,
/home/ahghe13/Campanula_cropped/campanula_day5/sliced_data_64x64/d05p01s007.tif,0,5,
/home/ahghe13/Campanula_cropped/campanula_day4/sliced_data_64x64/d04p09s017.tif,0.2414860681,4,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p07s014.tif,0.773993808,1,
/home/ahghe13/Campanula_cropped/campanula_day3/sliced_data_64x64/d03p17s008.tif,0.7708978328,3,
/home/ahghe13/Campanula_cropped/campanula_day5/sliced_data_64x64/d05p01s016.tif,0,5,
/home/ahghe13/Campanula_cropped/campanula_day3/sliced_data_64x64/d03p02s013.tif,0.5975232198,3,
/home/ahghe13/Campanula_cropped/campanula_day3/sliced_data_64x64/d03p12s013.tif,0.5386996904,3,
/home/ahghe13/Campanula_cropped/campanula_day5/sliced_data_64x64/d05p06s008.tif,0.0371517028,5,
/home/ahghe13/Campanula_cropped/campanula_day5/sliced_data_64x64/d05p18s005.tif,0.0990712074,5,
/home/ahghe13/Campanula_cropped/campanula_day3/sliced_data_64x64/d03p14s008.tif,0.4922600619,3,
/home/ahghe13/Campanula_cropped/campanula_day5/sliced_data_64x64/d05p18s008.tif,0.0990712074,5,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p07s015.tif,0.773993808,1,
/home/ahghe13/Campanula_cropped/campanula_day3/sliced_data_64x64/d03p13s007.tif,0.4365325077,3,
/home/ahghe13/Campanula_cropped/campanula_day4/sliced_data_64x64/d04p10s015.tif,0.1021671827,4,
/home/ahghe13/Campanula_cropped/campanula_day3/sliced_data_64x64/d03p01s011.tif,0.2291021672,3,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p12s012.tif,0.9442724458,1,
/home/ahghe13/Campanula_cropped/campanula_day4/sliced_data_64x64/d04p06s002.tif,0.3126934985,4,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p07s016.tif,0.773993808,1,
/home/ahghe13/Campanula_cropped/campanula_day3/sliced_data_64x64/d03p02s018.tif,0.5975232198,3,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p19s004.tif,1,1,
/home/ahghe13/Campanula_cropped/campanula_day3/sliced_data_64x64/d03p02s008.tif,0.5975232198,3,
/home/ahghe13/Campanula_cropped/campanula_day2/sliced_data_64x64/d02p07s009.tif,0.6842105263,2,
/home/ahghe13/Campanula_cropped/campanula_day2/sliced_data_64x64/d02p15s010.tif,0.6346749226,2,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p05s004.tif,0.3746130031,1,
/home/ahghe13/Campanula_cropped/campanula_day5/sliced_data_64x64/d05p02s017.tif,0.1517027864,5,
/home/ahghe13/Campanula_cropped/campanula_day2/sliced_data_64x64/d02p18s004.tif,0.6873065015,2,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p17s006.tif,0.7647058824,1,
/home/ahghe13/Campanula_cropped/campanula_day5/sliced_data_64x64/d05p16s015.tif,0.0835913313,5,
/home/ahghe13/Campanula_cropped/campanula_day3/sliced_data_64x64/d03p15s007.tif,0.213622291,3,
/home/ahghe13/Campanula_cropped/campanula_day4/sliced_data_64x64/d04p04s002.tif,0.2383900929,4,
/home/ahghe13/Campanula_cropped/campanula_day5/sliced_data_64x64/d05p07s006.tif,0.1021671827,5,
/home/ahghe13/Campanula_cropped/campanula_day4/sliced_data_64x64/d04p16s007.tif,0.5046439628,4,
/home/ahghe13/Campanula_cropped/campanula_day3/sliced_data_64x64/d03p20s010.tif,0.3839009288,3,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p03s015.tif,0.4179566563,1,
/home/ahghe13/Campanula_cropped/campanula_day5/sliced_data_64x64/d05p09s015.tif,0.1888544892,5,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p16s010.tif,0.4551083591,1,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p15s015.tif,0.653250774,1,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p09s004.tif,0.4674922601,1,
/home/ahghe13/Campanula_cropped/campanula_day4/sliced_data_64x64/d04p16s008.tif,0.5046439628,4,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p01s007.tif,0.7987616099,1,
/home/ahghe13/Campanula_cropped/campanula_day3/sliced_data_64x64/d03p18s014.tif,0.3188854489,3,
/home/ahghe13/Campanula_cropped/campanula_day2/sliced_data_64x64/d02p02s004.tif,0.7647058824,2,
/home/ahghe13/Campanula_cropped/campanula_day4/sliced_data_64x64/d04p10s008.tif,0.1021671827,4,
/home/ahghe13/Campanula_cropped/campanula_day5/sliced_data_64x64/d05p19s012.tif,0.1145510836,5,
/home/ahghe13/Campanula_cropped/campanula_day2/sliced_data_64x64/d02p15s007.tif,0.6346749226,2,
/home/ahghe13/Campanula_cropped/campanula_day2/sliced_data_64x64/d02p05s016.tif,0.3374613003,2,
/home/ahghe13/Campanula_cropped/campanula_day2/sliced_data_64x64/d02p10s011.tif,0.399380805,2,
/home/ahghe13/Campanula_cropped/campanula_day2/sliced_data_64x64/d02p09s001.tif,0.6160990712,2,
/home/ahghe13/Campanula_cropped/campanula_day3/sliced_data_64x64/d03p20s003.tif,0.3839009288,3,
/home/ahghe13/Campanula_cropped/campanula_day2/sliced_data_64x64/d02p08s012.tif,0.6780185759,2,
/home/ahghe13/Campanula_cropped/campanula_day5/sliced_data_64x64/d05p04s016.tif,0.3126934985,5,
/home/ahghe13/Campanula_cropped/campanula_day3/sliced_data_64x64/d03p14s001.tif,0.4922600619,3,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p02s017.tif,0.6284829721,1,
/home/ahghe13/Campanula_cropped/campanula_day3/sliced_data_64x64/d03p17s009.tif,0.7708978328,3,
/home/ahghe13/Campanula_cropped/campanula_day3/sliced_data_64x64/d03p02s016.tif,0.5975232198,3,
/home/ahghe13/Campanula_cropped/campanula_day3/sliced_data_64x64/d03p06s017.tif,0.2879256966,3,
/home/ahghe13/Campanula_cropped/campanula_day5/sliced_data_64x64/d05p17s008.tif,0.1114551084,5,
/home/ahghe13/Campanula_cropped/campanula_day5/sliced_data_64x64/d05p18s006.tif,0.0990712074,5,
/home/ahghe13/Campanula_cropped/campanula_day5/sliced_data_64x64/d05p03s008.tif,0.1517027864,5,
/home/ahghe13/Campanula_cropped/campanula_day4/sliced_data_64x64/d04p19s008.tif,0.1393188854,4,
/home/ahghe13/Campanula_cropped/campanula_day4/sliced_data_64x64/d04p10s009.tif,0.1021671827,4,
/home/ahghe13/Campanula_cropped/campanula_day2/sliced_data_64x64/d02p08s017.tif,0.6780185759,2,
/home/ahghe13/Campanula_cropped/campanula_day3/sliced_data_64x64/d03p03s012.tif,0.5479876161,3,
/home/ahghe13/Campanula_cropped/campanula_day3/sliced_data_64x64/d03p06s014.tif,0.2879256966,3,
/home/ahghe13/Campanula_cropped/campanula_day4/sliced_data_64x64/d04p20s006.tif,0.1826625387,4,
/home/ahghe13/Campanula_cropped/campanula_day3/sliced_data_64x64/d03p07s018.tif,0.3498452012,3,
/home/ahghe13/Campanula_cropped/campanula_day2/sliced_data_64x64/d02p18s011.tif,0.6873065015,2,
/home/ahghe13/Campanula_cropped/campanula_day5/sliced_data_64x64/d05p04s014.tif,0.3126934985,5,
/home/ahghe13/Campanula_cropped/campanula_day2/sliced_data_64x64/d02p15s001.tif,0.6346749226,2,
/home/ahghe13/Campanula_cropped/campanula_day2/sliced_data_64x64/d02p19s008.tif,0.5789473684,2,
/home/ahghe13/Campanula_cropped/campanula_day2/sliced_data_64x64/d02p07s015.tif,0.6842105263,2,
/home/ahghe13/Campanula_cropped/campanula_day5/sliced_data_64x64/d05p20s002.tif,0.1362229102,5,
/home/ahghe13/Campanula_cropped/campanula_day2/sliced_data_64x64/d02p17s016.tif,0.653250774,2,
/home/ahghe13/Campanula_cropped/campanula_day5/sliced_data_64x64/d05p04s011.tif,0.3126934985,5,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p20s008.tif,0.8699690402,1,
/home/ahghe13/Campanula_cropped/campanula_day3/sliced_data_64x64/d03p17s007.tif,0.7708978328,3,
/home/ahghe13/Campanula_cropped/campanula_day2/sliced_data_64x64/d02p13s008.tif,0.7616099071,2,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p04s015.tif,0.3746130031,1,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p02s011.tif,0.6284829721,1,
/home/ahghe13/Campanula_cropped/campanula_day5/sliced_data_64x64/d05p07s001.tif,0.1021671827,5,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p06s001.tif,0.746130031,1,
/home/ahghe13/Campanula_cropped/campanula_day3/sliced_data_64x64/d03p10s011.tif,0.2414860681,3,
/home/ahghe13/Campanula_cropped/campanula_day5/sliced_data_64x64/d05p08s011.tif,0.1269349845,5,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p09s014.tif,0.4674922601,1,
/home/ahghe13/Campanula_cropped/campanula_day5/sliced_data_64x64/d05p16s012.tif,0.0835913313,5,
/home/ahghe13/Campanula_cropped/campanula_day4/sliced_data_64x64/d04p15s015.tif,0.3126934985,4,
/home/ahghe13/Campanula_cropped/campanula_day3/sliced_data_64x64/d03p18s016.tif,0.3188854489,3,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p19s001.tif,1,1,
/home/ahghe13/Campanula_cropped/campanula_day2/sliced_data_64x64/d02p04s013.tif,0.5541795666,2,
/home/ahghe13/Campanula_cropped/campanula_day5/sliced_data_64x64/d05p03s004.tif,0.1517027864,5,
/home/ahghe13/Campanula_cropped/campanula_day4/sliced_data_64x64/d04p15s014.tif,0.3126934985,4,
/home/ahghe13/Campanula_cropped/campanula_day2/sliced_data_64x64/d02p05s005.tif,0.3374613003,2,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p15s008.tif,0.653250774,1,
/home/ahghe13/Campanula_cropped/campanula_day3/sliced_data_64x64/d03p16s015.tif,0.6160990712,3,
/home/ahghe13/Campanula_cropped/campanula_day5/sliced_data_64x64/d05p14s018.tif,0.2012383901,5,
/home/ahghe13/Campanula_cropped/campanula_day3/sliced_data_64x64/d03p04s006.tif,0.5046439628,3,
/home/ahghe13/Campanula_cropped/campanula_day4/sliced_data_64x64/d04p05s009.tif,0.1176470588,4,
/home/ahghe13/Campanula_cropped/campanula_day2/sliced_data_64x64/d02p13s004.tif,0.7616099071,2,
/home/ahghe13/Campanula_cropped/campanula_day4/sliced_data_64x64/d04p05s014.tif,0.1176470588,4,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p08s016.tif,0.5789473684,1,
/home/ahghe13/Campanula_cropped/campanula_day3/sliced_data_64x64/d03p17s004.tif,0.7708978328,3,
/home/ahghe13/Campanula_cropped/campanula_day4/sliced_data_64x64/d04p08s011.tif,0.4458204334,4,
/home/ahghe13/Campanula_cropped/campanula_day2/sliced_data_64x64/d02p02s001.tif,0.7647058824,2,
/home/ahghe13/Campanula_cropped/campanula_day4/sliced_data_64x64/d04p01s014.tif,0.2012383901,4,
/home/ahghe13/Campanula_cropped/campanula_day1/sliced_data_64x64/d01p01s009.tif,0.7987616099,1,
/home/ahghe13/Campanula_cropped/campanula_day2/sliced_data_64x64/d02p14s011.tif,0.6594427245,2,
/home/ahghe13/Campanula_cropped/campanula_day4/sliced_data_64x64/d04p01s016.tif,0.2012383901,4,
/home/ahghe13/Campanula_cropped/campanula_day5/sliced_data_64x64/d05p19s006.tif,0.1145510836,5,
/home/ahghe13/Campanula_cropped/campanula_day2/sliced_data_64x64/d02p09s003.tif,0.6160990712,2,
/home/ahghe13/Campanula_cropped/campanula_day2/sliced_data_64x64/d02p01s004.tif,0.6904024768,2,
/home/ahghe13/Campanula_cropped/campanula_day2/sliced_data_64x64/d02p02s017.tif,0.7647058824,2,
/home/ahghe13/Campanula_cropped/campanula_day2/sliced_data_64x64/d02p02s016.tif,0.7647058824,2,
/home/ahghe13/Campanula_cropped/campanula_day4/sliced_data_64x64/d04p02s006.tif,0.4117647059,4,
